Period;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
1721865600;Ether.fi - eETH - 26DEC 2024;0x7d372819240d14fb477f17b964f95f33beb4c704;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.137359;19.157981;2.77
1721865600;Ether.Fi (Symbiotic) - weETHs - 29AUG 2024;0xcaa8abb72a75c623bece1f4d5c218f425d47a0d0;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.539862;75.296508;10.90
1721865600;Ethena - sUSDe - 26SEPT 2024;0xd1d7d99764f8a52aff007b7831cc02748b2013b5;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.956910;133.463751;19.31
1722470400;Zircuit - eETH (Zircuit) - 22AUG 2024;0x6c269dfc142259c52773430b3c78503cc994a93e;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.029115;4.060792;0.59
1722470400;Ethena - sUSDe - 26DEC 2024;0xa0ab94debb3cc9a7ea77f3205ba4ab23276fed08;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.181940;25.375888;3.67
1722470400;;0xa54fc268101c8b97de19ef3141d34751a11996b2;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.170457;23.774301;3.44
1722470400;Karak - sUSDe (Karak) - 26SEPT 2024;0xb1f587b354a4a363f5332e88effbbc2e4961250a;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.023204;3.236380;0.47
1722470400;Ether.Fi (Symbiotic) - weETHs - 29AUG 2024;0xcaa8abb72a75c623bece1f4d5c218f425d47a0d0;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.159542;22.251884;3.22
1722470400;;0xd3bb297264bd6115ae163db4153038a79d78acba;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.561391;78.299311;11.33
1722470400;Zircuit - USDe (Zircuit) - 22AUG 2024;0xf148a0b15712f5bfeefadb4e6ef9739239f88b07;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.249519;34.801341;5.04
1723075200;;0x0eb3f11ed8ca69813744868d02d83d4fbf72841e;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.000000;0.000012;0.00
1723075200;Ethena - sUSDe - 26SEPT 2024;0xd1d7d99764f8a52aff007b7831cc02748b2013b5;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.494391;68.954498;9.98
1723680000;Karak - eETH (Karak) - 26SEPT 2024;0x18bafcabf2d5898956ae6ac31543d9657a604165;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.031065;4.332682;0.63
1723680000;Ether.Fi (Karak) - weETHk - 26SEPT 2024;0x905a5a4792a0c27a2adb2777f98c577d320079ef;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.147397;20.558014;2.98
1723680000;Ethena - ENA - 29AUG 2024;0x9c73879f795cefa1d5239de08d1b6aba2d2d1434;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.040825;5.693965;0.82
1723680000;;0xa54fc268101c8b97de19ef3141d34751a11996b2;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.244213;34.061314;4.93
1723680000;;0xbbf399db59a845066aafce9ae55e68c505fa97b7;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.139670;19.480282;2.82
1723680000;Renzo - ezETH - 26DEC 2024;0xd8f12bcde578c653014f27379a6114f67f0e445f;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.043577;6.077890;0.88
1723680000;Renzo - ezETH - 26SEPT 2024;0x35f3db08a6e9cb4391348b0b404f493e7ae264c0;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.019452;2.712990;0.39
1724284800;Ether.fi - eETH - 26DEC 2024;0x7d372819240d14fb477f17b964f95f33beb4c704;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.360901;50.336217;7.28
1724284800;Ether.Fi (Karak) - weETHk - 26SEPT 2024;0x905a5a4792a0c27a2adb2777f98c577d320079ef;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.177629;24.774508;3.59
1724284800;Karak - sUSDe (Karak) - 26SEPT 2024;0xb1f587b354a4a363f5332e88effbbc2e4961250a;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.033680;4.697414;0.68
1724284800;Ether.Fi (Symbiotic) - weETHs - 29AUG 2024;0xcaa8abb72a75c623bece1f4d5c218f425d47a0d0;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.102166;14.249517;2.06
1724284800;;0xd3bb297264bd6115ae163db4153038a79d78acba;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.054233;7.564077;1.09
1724284800;Mantle - mETH - 26DEC 2024;0x99e83709846b6cb82d47a0d78b175e68497ea28b;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.055939;7.801948;1.13